Name,Country,Date,Content
burygirlkeeper,"Bury, UK",Apr 2018 • Family,"Lovely warm clean water, opportunity to hire sun loungers and surf boards. Lots of bars and good music, cheap and expensive food options."
tonysprings,hartlepool,Apr 2018 • Couples,Lovely beach to walk along and lay on but always barter for a sunbed. Very clean and good for swimming or surfing....well worth a visit...
Kaehto,Singapore,Mar 2018 • Friends,"While I agree that this could be a beautiful beach to watch sunsets - this is the definition of dirty... Plastic waste as far as the eye can see. All you ever dreamt of in terms of plastic waste is available, yoghurt cups, plastic bags, syringes. And of course many other things like bottles etc. More than high time that local authoritiues (""guided"" by the Tourism stakeholders) take decisive action."
Linda C,"Bishops Stortford, UK",Mar 2018 • Couples,The beach has black sand and has quite a lot of rubbish on it. There is also rubbish I. The sea and it is very choppy so not good for swimming but good for surfing 
Danny C,"Bishops Stortford, UK",Mar 2018 • Couples,"Sadly the beach has been used and not maintained, the rubbish is piled at the back of the beach and the sea is full of old plastic bags etc and who knows what else. The sufers seem to like it due to the high waves but for general swiming and bathing i would advise to choose another location. I also think the locals and goverment could do more to help clean up the beach and surrounding areas. We moved on after a short stay and will not be returning."
vanness77,37 contributions,Mar 2018 • Friends,I usually go to the beach club but walking along the Seminyak beach is a great experience for me. Better come in July-August though. 
Kellie G,"Hobart, Australia",Mar 2018 • Friends,"I've been here a few times, and while I love the little beach cafes and seeing lots of people walking and the locals, it's not a beach I would swim in. There's a lot of rubbish along the waterline. Dogs doing their business in the water... Pretty at night with the cafes and beach seating, well worth the look. Great for long beach walks. Lots of swim schools, but again, I wouldn't swim in the water. "
sashasen,"Kolkata (Calcutta), India",Mar 2018 • Family,I used to visit the Seminyak beach especially the private beach of Marriott ... the beach is clean and so is the water ... something that cannot be said about its counterparts in Kuta ... it is not tio crowded unlike Kuta and Legian and has a classy feel to it ... Overall a nice experience !
Man571,"Hyderabad, India",Mar 2018 • Family,"We spent about 4 hours during sunset at Double dix beach . Beach is great with medium waves for kids .   Lots of bars and restaurants on the beach , they offer bean bags to relax  while eating with live music and flood lighting right until midnight . "
travelerFlorida_USA,"Pompano Beach, FL",Mar 2018 • Couples,"The beach in Seminyak was a bit disappointed as although sandy the water was not very clear and the beach had a lot of debris around. We were told the beach is cleaned every morning and the plastic bottles, wrappers and other debris is brought in by the current. Every afternoon, people gather at the beach to watch the sunset. There are many bars and music. The big is quite long. "
MihiAHerbert,"Gosford, Australia",Mar 2018 • Couples,Our experience at Seminyak beach was good. Friendly people offering you a Bintang and surfing lessons.
Freddy S,"Terrigal, Australia",Mar 2018 • Couples,Great spot to sit in bean bagd and watch sunset whilst drinking Bintangs.Only down side is rubbish left on beach
Dagalong,"Melbourne, Australia",Mar 2018 • Family,The night life on the beach is amazing.  The food was great and the atmosphere impossible to fault with all that goes on.
jaceka49,"Jacksonville, FL",Feb 2018 • Couples,The beach itself is very nice and there are a lot of restaurant and resorts on the beach. I often go to beach to enjoy the sunset.
anton10186,"Pekanbaru, Indonesia",Mar 2018 • Couples,"The sun set is owesome.  The beach is near many hotel ,.  I was not able to enjoy since the beach is dirty.  Many garbage from the visitor.   As visitor . We must come and go without leave something in the beach.  "
JoeCool_KL,"Kuala Lumpur, Malaysia",Feb 2018 • Family,"Seminyak beach is black sand beach and the sea is generally clean to swim in.  The best part of the beach is the sunset. As seminyak is on the west part of Bali, you will get spectacular sunsets each day.  There are some restaurants with lots of chairs and lounge for guests to have drinks and watch the sunset. "
Pierre/Mary W,"Adelaide, Australia",Feb 2018 • Couples,We had the chance to visit the beach at Seminyak. Our biggest surprise was to find the beach covered with rubbish. Plastic everywhere and no one seems to care. I spent one month in 1982 and we called Bali a small paradise. To return there was very disappointing and if nobody care about pollution let’s continue this way and have a great holiday on the communal tip.
Huxter09,"Numurkah, Australia",Mar 2018 • Family,"Seminyak beach , a long greyish sand beach with endless swell atm. Not a lot of crowd and like everyone else, we're wondering where all the tourists are . Is Mt Agung and it's low rumbles keeping tourists away ? Suits us as we can have our pick of beach lounges , cold drinks at hand and out three year old grandson to entertain us while his Daddy surfs.Bosrd hire seems cheap but our boy has his one of his own , designed for North Narrabeen but handling Bali's surf beautifully .Horse riding along the beach too and not much sign of the litter problem we'd be warned about . Hazy day but just beautiful and a bit of breeze to cool us down . Perfect "
Jennifer L,1 contribution,Jan 2018 • Couples,"Clean, good for enjoying your sunday after stress working. I like to come here a lot. never bored seeing the ocean"
TonyCondon,"Sydney, Australia",Mar 2018 • Family,"A good place to unwind and catch the rays. Beach has vast array of hotels bars and restaurants, covering the whole cost spectrum. From a photograph or seaside pool, is fits the postcard image. The negative is unfortunately the swim in the ocean or walk on the sand where all forms of modern day waste ruin the experience."
Tazim Z,"Dhaka City, Bangladesh",Feb 2018 • Couples,"Nothing like laying on a bean bag under a colorful Arabian style umbrella, smoking shisha with catchy loud music in the background and relaxedly enjoying the pre-evening beach breeze and sunset @ Seminyak Beach.Simply awesome!!! 🏖🌄🏊🏻🏂🎼"
Heidi G,"Tromso, Norway",Mar 2018 • Couples,What a beautiful bechwalk. But no swim - unless you like swimming with plastic litter. But all the beanbag cafees are  soo nice ♡
Priyansh M,"Ahmedabad, India",Feb 2018 • Couples,"May be it's us, but after visiting beaches at Kuta and Nusa dua, somehow Seminyak was a let down. It's not bad. It's decent infact. But it neither has hustle of Kuta nor the serenity of Nusa dua.. "
gensivalingam,"George Town, Malaysia",Feb 2018 • Couples,Can be improved more especially cleanliness. safely also can be concern here as very large number of tourist in this place
Vtan888,"Singapore, Singapore",Feb 2018 • Family,Most hotels around seminyak have private beaches. Tend to have strong waves so might not be ideal for swims. Along the seminyak main road there are many restaurant and pubs. Hip and busy so great for a night out.. 
Janice,"Cape Town, South Africa",Feb 2018 • Solo,"As far as beaches go, this has got to be the worst beach l have ever seen. I was her a year previous and returned to see if it had been cleaned since, it had not.It had raw sewage coming down a river which continues to flow down the river a year later. There were no white horses in the sea but brown horses of sewage. Coming to Bali for this beach would be a big mistake."
Marijka T,"Brisbane, Australia",Feb 2018 • Family,I can’t say I have ever seen that much domestic waste being washed up on the beach. It is being cleaned many times during the day but not great to go in the sea. 
Barry M,"Perth, Australia",Feb 2018 • Couples,Once beautiful Bali is now the most polluted island in the world with its water literally thick with rubbish of all types. Nappies and bags and all sorts of disgusting items wrap around your face if your foolish enough to swim in it.  This beach and its waters are literally toxic and J advise you not to swim at the beach. It smells and the rubbish piles high on the sand.
tarmigan50,"Norwich, UK",Feb 2018 • Couples,If you want a beach holiday dont go here the beaches are disgusting litter everywhere. People say they try to clear it up but im sorry if you want tourists to come here you need to try harder. It is not good for an island the rely on tourism. Please tell me why i would want to pay to sit on your sunbeds surrounded by rubbish get a rake and a bin bag and clear it up PLEASE. Its such a shame as the rest of the island is beautiful. Go to Sanur sunbeds half the price and no rubbish.
Sam B,"London, UK",Feb 2018 • Couples,"The place is so dirty I don't know how anyone can want to come here! We stayed in Seminyak for 4 nights thinking it would be a beach holiday but we took one look at the beach and we couldn't understand how this place is advertised as a beach destination.The waves are so high and rough you cannot swim in the sea, and the sand has so much rubbish it's disgusting. Poor wildlife! Such a shame. Even large 5 star resort hotels didn't seem to care to clean up the patch of sand that their hotels overlook.We ended up sending the 4 nights in Seminyak around a pool. Will not be returning."
team l,2 contributions,Feb 2018 • Couples,"Plastic Rubbish can be seen EVERYWHERE. Worst part is, smelly water from sewage directly goes to the ocean water; no pipe is used, water flows to the sand and then to the ocean. So disgusting. Very disappointing."
jotage2017,"Melbourne, Australia",Jan 2018 • Couples,Beautiful shore line and sandy beach but extremely dirty please wear shoes as their is broken glass and rubbish everywhere 
Kylie S,"Brisbane, Australia",Feb 2018 • Friends,"You will find the beach has black sand and accommodates many bars & restaurants There is no escaping beach sellers, with sarongs, paintings and other trinkets with thier well rehearsed ""I give you good deal"" The beach is littered with rubbish, broken glass and other not so friendly beach items.During the day its hot, with some what rough conditions.The beach offers direct walking access to Kuta in the south, or Potato Head in the north.At night the beach comes alive with bean bags, colourful umbrellas and beach dining.Definitely go explore and make your own decision. For me, its not a swimming beach."
trustascot,"Perth, Australia",Feb 2018 • Friends,We have been a regular visiter to the beach over many years and little has changed. Hawkers in plenty but once you no how to handle them they add to the scene. BINTANG is cold and offered at a cheap price so grab a beer relax and enjoy the sunset.
sydneyloner,sydney,Feb 2018 • Solo,"I've been to this part of Bali for 5/6 times over the years but I was horrified to see how polluted this beach has become this time. It really has no reason to visit anymore unless the local government acts immediately and strenuously to curb use of plastic packaging on the island. I also found injection needle on the beach but when I handed it to a guy who was cleaning he didn't seem to be too care about what I found, which might reflect such found was nothing unusual. I'll go elsewhere instead of Bali or at least this part of Bali anyway."
Ontheroadagain4648,"Sussex Inlet, Australia",Feb 2018 • Family,"I know its popular and well known, but as far as beaches are concerned it is just a beach. There are so many nicer, cleaner and more picturesque beaches in the world...must admit on a nice evening sunset it does look romantic."
ebatancs,"Melbourne, Australia",Feb 2018 • Couples,"Trash everywhere on the beach. Cleaned regularly, but it is just piled up at the back of the beach. Not too bothered by traders hassling. If you don't engage in conversation, they leave you alone."
Adam H,"Redbank Plains, Australia",Feb 2018 • Couples,An amazing sunset there was not to many persons there on the night we went there i would say a must stop for any person havi g a holiday in bali. Amazing photo opportunities 
Deeyaneeh C,31 contributions,Feb 2018 • Couples,"Quite disappointed with the beach. It was dirty and trash is on the shore. I didn’t swim and I dare not to swim. Maybe it was because of the weather since it’s wet season but still, they could have done better! "
Jenny,"Rasnov, Romania",Feb 2018 • Friends,"This is the dirtiest beach I’ve seen in Bali so far. They clean it regularly but still there is a lot of garbage. Good for surfers-beginners. Sand and small waves (white water). No good schools nearby though (at least I haven’t come across). There is a lot of bars on this beach. The ones that are close to the entrance are very expensive, the further the cheaper. There are people trying selling you goods but not a lot of them and they pass if you ignore them. "
julia_le84,"Richland, WA",Feb 2018 • Family,"We came in February and it was dirty with trash.  From what we heard, the storm pushed all trash from other islands to the beaches.  So hopefully it will be nicer when you go."
MichelleR1965,"Camberley, UK",Feb 2018 • Couples,The guys looking after the beds do a great job of clearing what is the dirtiest beach we've been too. So much rubbish coming ashore. I certainly would not swim in the sea. Such a shame as it's such a nice sandy beach
Nyu24,"Tangerang, Indonesia",Feb 2018 • Couples,"Perfect sunset, nice beer and lite bites; the  unbeatable combination. We loved to spend time here until the sun was down. "
Albywon,"Sydney, Australia",Feb 2018 • Couples,This is not what you see on the tourism photos. Plastic waste as far as the eye can see. It spoils the beach but it also spoils the harmony. Bali is not a beach paradise with this spoiling it that is for sure.2203
Kevin T,"Hoi An, Vietnam",Feb 2018 • Couples,"Though it was raining hard this morning, it was a nice walk! There were a bit of rubbish on the beach at some places but it was raining , so guessing all the rubbish are being washed out onto the beach but like I've said it was a very nice walk by the sea 🙂. "
Paul E R,United Kingdom,Feb 2018,"First time we went down to the beach, there was a lot of trash on the beach.  Maybe thrown up by some rough seas, but it was a little disconcerting to have to step over it.  Now it appears there has been some effort to clear it up, but some still remains.It didn't impact our stay at all, but worth noting.  Look past that, and it's still beautiful. "
Christian S,"Beijing, China",Feb 2018,Overall Bali is quite dirty. Trash everywhere. The Seminyak and Kuta beach strip is probably the dirtiest beach I’ve ever experienced. There’s much better and cleaner beaches on Bali such as geger beach in Nusa dua or belinga beach.
Blazing P,23 contributions,Feb 2018 • Solo,I found Seminyak beach a little off putting with so much rubbish washed up along the sand. 😣 Not sure why so many people travel to Bali for the beach life when the jungle is so much more beautiful 🍃
Marian P,4 contributions,Feb 2018 • Couples,Great beach but at this time was pretty dirty with washed up rubbish - mainly plastic . Have to say the locals were out early morning to clear each day . 
Andy P,50 contributions,Feb 2018,Really disappointed with the cleanliness of the beach.It’s pretty much a rubbish dump for plastic.  It seems to be a bit of an environmental disaster that no one is willing to address.It’s a very depressing beach and not somewhere that is enjoyable to spend time.Bali you need to clean up the environment! 
rinna62,"Adelaide, Australia",Feb 2018 • Couples,Walked along the beach and was so dirtyNot sure if I could ever swim thereThe council needs to do something to improve
roberto,"Melbourne, Australia",Feb 2018 • Couples,compared to kuta beach this is heaven. It is clean and it is cleaned every morning there are heaps of places offering umbrellas and Lounge deck chairs and the umbrellas there are cheap motorbikes and taxis to take you anywhere there are cold drinks and toilets available
tinablueeyes87,"Melbourne, Australia",Feb 2018 • Family,We went for a walk on  Seminyak beach 2 days ago and were horrified to find how filthy and littered with rubbish it was. There is no beauty to this beach and even upon finding Ku De Ta (by mistake) we wouldnt have known it was there as the beach there was still filthy. There was rubbish in piles and mounds everywhere. Will not be back to Scuminyak beach nor will we suggest it to anyone :-(
Takako R,"Adelaide, Australia",Jan 2018 • Family,"We went for a walk along Seminyak beach, and we were not impressed.Rubbish, plastic, bottles everywhere!People were sitting down on the beach and having drinks and dinner right in front of rubbish...Inside of hotels and villas are always kept clean but why don’t they look after their island??  Have seen local people eating food and throwing rubbish after they finish on the street and beaches...Keep your island CLEAN !!"
fmrosealex,"Dublin, Ireland",Feb 2018 • Couples,"Went here in February and left immediately, but not before paying the extortionate price of 100k for a sun lounger and being harassed by multiple women selling sarongs etc. The beach was filthy, littered in plastic and the sea was full of plastic too - my boyfriend literally came out with food wrappers stuck to his body. The waves were huge but not good for surfing and people were being taken out by the waves even in shallow watwr. The water is warm but it’s warm everywhere else in Bali too so go somewhere else "
JessJake1923,"Perth, Australia",Feb 2018,Went to Seminyak to check out the beach and got a huge shock the beach was disgusting rubbish piled up all over it We were told it was the weather that caused the rubbish So many plastic bags all washed up we were shocked to see the beach looking like a huge rubbish tip 
carryonabroad,Melb,Jan 2018 • Couples,"What a tip during this time of year, could not believe our eyes first morning we ventured down to walk the beach rubbish strewn as far as you could see just as many other travellers pics have shown  , INDONESIA get your act together this is disgraceful , we are told  'its all from Java "" due to the stormy weather around this time of year REALLY? . Would not go anywhere near swimming in the ocean on this coast of Bali if you want a cleaner beach try Sanur as this Problem runs from Jimbaran to Seminyak"
Michael P,"Toronto, Ontario, Canada",Jan 2018 • Friends,"Went for a day during low season (January), when it's said that trade winds wash a fair amount of pollution into the area. The beach itself was filthy - could have used a good cleaning. Did not go into the water. Hawkers everywhere. Just dirty, dirty, dirty - couldn't wait to shower after leaving the place."
Steve G,"Forresters Beach, Australia",Jan 2018,Not the cleanest beach we have seen and be careful not to be run over by the learn to surf groups. Nevertheless the water is cooler than the outside temp and the sunbeds for hire are very comfortable but we did swim one at a time in the surf for fear of losing gear..
ShaunSAFA,"Karratha, Australia",Feb 2018 • Couples,"We were looking forward to some beach time in the sun. Unfortunately Seminyak beach was covered in trash very very dirty, not impressed."
Russell D,"Hampton, Australia",Feb 2018 • Couples,The beach looks quite dirty with rubbish collected in piles most mornings.The sand is dark and grainy.We didn't swim as it didn't look clean.Mainly busy on a Sunday as the locals have family gatherings.
kathryn soo,"Kuala Lumpur, Malaysia",Feb 2018 • Couples,"This area of beach is better than double six beach. Much cleaner and less rubbish. Also, you can hop into bars for a drink or just for sunset view at any bars around. Come here for chilling by the beach instead of double six beach"
SiddiM,86 contributions,Feb 2018 • Family,"This beach has a scenic view , surrounded my multiple shacks but unfortunately not maintained.You see garbage lying all around, shacks aren't clean and hygienic , there were no sea guards.... There were no swings- which is like the usp of Bali ! Overall I suggest can be avoided ! "
chyland,Halland Lewes,Dec 2017 • Couples,"We visited this beach every day in December it was very quiet as it was December. The people were amazing on the beach. The most disappointing thing was the accumulation of rubbish all day long that washed in from the sea. Some of the locals cleared it up first thing and then it was washed in again, a never ending task. It put me off this beach and sea as it seemed very dirty."
Flitz8-A foodie travels,"Athens, Greece",Jan 2018 • Solo,"There's a lot of eateries along this beach and most go for sunset view along this coast,very busy beach and not cleanest"
Kunal B,"Jaipur, India",Dec 2017,I think the beaches in India are better than this. The beach was absolutely dirty and filthy except in front of the oberoi which they clean themselves. on seeing the beach I wondered why bali is rated so highly as a destination when the beaches are filthy and there is lots of traffic jam
Claudio D,"Bali, Indonesia",Jan 2018 • Friends,"Where to see one of the best sunset in the world?Bali...... At Seminyak beach.So, 5 deserved stars !!!! "
Glamp Bazaar,"New York City, NY",Jan 2018 • Solo,"This beach is beautiful and has lots of great waves if you're into surfing. Also great if you're a first time surfer they have tons of affordable surfing lessons and the waves are great but not so intense that it's a hard place to learn. There are great little beachfront restaurants and bars, and it's pretty easy to get a lounge chair if you go early enough. Negotiate for it and don't pay more than 50-100K rupiah for 2-3 hours. Sadly, there is a lot of trash on this beach. So walking along the water is not a great experience because you're dodging washed up trash and plastic bags. "
nitemist,"Canberra, Australia",Dec 2017 • Couples,"Ok straight up here...the beach is horrible.  Why you ask...ill tell you...its polluted with rubbish that gets washed up due to the rainy season or due to tourists leaving waste on the beach.  Every morning we watched locals tirelessly try to remove rubbish, youd come back the next day and it would all start again.  Maybe were spot with our australian beaches and ecpectations that all beaches should look like ours but this was really sad.  Of more concern was that young children were allowed by parents to run tgrough the litter without a care in the world.  I can tell you know there is no way i would tramp through the litter to fet to the water let alone alliw a child too.  I wouldnt even enter the waters on this beach its just not worth it.Its not all gloom though.  Late acternoon tge restarants open up and you can have some great dri ks and meals on yhe beach watching the sunset.  Most cafes have their own music and the food is good (id recommend trying b9b we fou d them the best).  Go have a look at Semenyak beach but dont be mislead by images showing you thats its a pristine haven youll be dissapointed."
Nikita B,33 contributions,Jan 2018 • Couples,The beach is nice and has a good stretch if you would like to walk. Usually in the evening the tide increases. Couldnt see any lifeguards nor is a beach for swimming as the water did not look very clean. Overall my recommendation would be to chill at the beach clubs/hotel facing the sea and not bother swimming in the sea - use the infinity pools out there. 
Pradnya_Kanekar,"Sydney, Australia",Jan 2018 • Family,The beach is not very clean and the food stalls near the beach aren't very hygienic. If you have access to the beach through some villas r resorts then that portion of the beach is a must visit
Naomilee75,"Melbourne, Australia",Jan 2018 • Family,"So the 5 of us, (hubby and 3 kids and I) went for a walk on the beach around 6pm. The tide was out and all we could see was rubbish. 😪 There was so much rubbish on the beach being washed up, it was really sad to see. There were people everywhere and it just like it was so normal to them. It would be nice to maybe have more bins on the beach and make the locals and tourists aware of how bad it is to litter on the beach. Not only for the looks of the beach but also for the sea life. At breakfast the next day in our resort, I asked the manager if it was ever cleaned. He told me that the beach was cleaned every night. WOW- I was surprised. During that morning, we went for another walk and there was minimal rubbish. (Sadly, it was there again every night, but that did not stop the people coming in. ) The waves 🌊 looked amazing and many people were enjoying themselves surfing, swimming etc. We decided to just swim in the pool instead. The sand in front of The Royal Beach Resort was very grey, not the sand I expected. Nor, was it any good for making Sand Castles. Still a nice view though. 😊This photo is more towards Seminyak where the sand got a better. This was also during the day. "
CuriousTravellerDXB,Dubai,Dec 2017 • Friends,"Oh Seminyak, your streets in general were so well maintained but the public beach strip was a disgrace. I know that we were there in rainy season and the sea throws up more garbage than usual, but watching the tourist hordes also treat the beach like a dumping ground and only a few bars/hotels making an effort to clean up was extremely disappointing. I've lived and worked in Asia in similarly touristy destinations and this is the worst I've seen in a long time. Friends staying further along the coast had an entirely different experience so that's reassuring but we didn't even swim in the sea because of this. Bali, you are a beautiful island with beautiful people, culture and food. Please don't forget the beaches (and kick the butts of tourist litter louts!)."
