Name,Country,Date,Content
Dan,5 contributions,Mar 2019,There are less vendors at this part of the beach you will pay a little more for you sunbeds but its well worth it if you dont want to be hassled. 
vicki y,32 contributions,Mar 2019,Situated between Ubud and Sukawati this place was a pleasant surprise. The setting is very romantic and just beautiful. The service was great and the food even better. Enjoyed this place very much.It is also vary close to Bali zoo.Have a great day. 😁
leanneandtony,"Cairns, Australia",Mar 2019,Is is just another Bali beach. It is fine for a swim and relax under an umbrella.The beach gets cleaned of rubbish every morning and it is patrolled with lifesavers.The hawkers are there but not as bad as kuta. U can hire to sunlounges and an umbrella for 100000 for the day. Beers are cheap 26000 and there are surf schools and board hire.It’s fine for a typical Bali beach.
Jean L,"Singapore, Singapore",Mar 2019,You will be approached for beach chair/umbrella rentals. Rates are for the whole day. Feel free to agree on a price depending on how long you'll be spending there. It can get hot so it's better to go earlier in the day or later in the evening. Surf  lessons are available and boards can be rented as well!
BundyRed,"Duncraig, Australia",Mar 2019,Probably the best best in Bali for something to do.Plenty of beachside bars and restaurants that offer up seating and tables.Great place to chill with your favourite beverage whilst watching the sunset.Always a heap of activity happening here.
bellaelisabet,20 contributions,Mar 2019,Its really nice beach to spent time with husband and kid...we love laying on sand while looks kid playing in the sea
boycie13,"Auckland, New Zealand",Mar 2019,I really like this beach it such a nice place and has everything bars along a stretch lots of places to get sun loungers. Surf board hire places with the guys doing lessons and usually selling an assortment of drinks and all I’ve had contact with a really friendly. Lots of life guards. My only small annoyance is the amount of people walking up and down selling an assortment of crap whilst it’s fun at first can become a bit annoying when you just want to chill and be left alone. But still a cracking place
Hans v,"Goes, The Netherlands",Feb 2019,"I.would have prefeered 3,5 stars: sitting here enjoying a cold beer watching the sunset definitely 4 maybe even more stars, the plastic and other rubbish 2 - 2,5 stars. The fact that over the past years more and more effort is being made to clean up swings the score."
Bas F,"Roosendaal, The Netherlands",Feb 2019,It is so nice to be at this beach. The sea offers you nice wa  bes and good swimming.  Lots of bars and restaurants. At sunset you have a very nice sight to watch the sun going under.
Lynette F,"Gold Coast, Australia",Dec 2018,"Great spot to visit and soak up the ambience that is unique to Bali. Friendly service, usually we split a large Bintang bottle of beer which generally costs around $5 but here, like many other tourist bars, only small Bintangs are served, for about $4 each. Still good value, and still good beer, plus good service completes the hat trick."
Jess W,"Ballarat, Australia",Feb 2019,"We chose to meet a minimum spend and sit in an alcove area to the right, after a pre booked party left we moved to the round almost floating area which was as good as it looks in the photos. The food was delicious and drinks menu wide ranging. We would return. "
Robert O,"Rotterdam, The Netherlands",Feb 2019,"Double six is between Legian and Seminyak beaches. The road behind the beach is open for motorized traffic which means convenient access for people who want to take it easy. There are many restaurants and bars with (loud) live Western style music right on the beach, offering luxury seating and cold beer. At the end of the afternoon it can get crowded as people come to see the sunset. Moreover it is not as hot as during the day.This beach is not a place for peace and quiet seekers."
Alexlostinparadise,"Bali, Indonesia",Jan 2019,"instead of going to alot of pricey beachclubs, double 6 beach offers a cheap but hipster solution to catching a good sunset with the many cheap beach bars. theres a famous bakso place there which everyone says its good but i havent tried it"
ronan233,33 contributions,Feb 2019,Go there at 5-6 when it’s little cool you can seat and drink . Very nice beach. Enjoy the sunset .Not overcrowded . 
AussieRicho1,"Wollongong, Australia",Jan 2019,"I arrived at double six beach and to my surprise , nothing had changed since my last visit except more plastic. The whole section of beaches from the airport up the coast all have that same horrible trademark - polluted dirty beaches. Shame."
borborbet,"Melbourne, Australia",Jan 2019,Nice area of the beach with lots of different options for banana lounges and bar options. Much cleaner area than other parts of the beach in Seminyak
Mike G,26 contributions,Jan 2019,"Went for a morning run on double six beach - endless plastic! So sad. As lovely as the Balinese are, they need to take this plastic problem seriously. Is much worse than the pic shows. "
Eldin Sal E,"Paris, France",Dec 2018,Not for swimming ...but many activities ..can have dinner on the beach in the evening ...with many choices .prices ok
teachsyd95,5 contributions,Jan 2019,The water was warm and definitely felt tropical. The issue was the garbage wrapping around your ankles and neck when swimming. Definitely wouldn't recommend opening your mouth underwater.
Jamie F,"Auckland Central, New Zealand",Jan 2019,"Spectacular sunsets, cheap (although not always quality) drinks and some tunes of most of the popular covers.Beanbags are great, hagglers can be a touch annoying interrupting conversation but the sunset makes it all worth it.Not a good beach for inexperienced swimmers, vicious shorebreak and often a nasty rip or two- be careful!But the sunset is special and this is a Bali must do"
Mic_Duran,"Manila, Philippines",Jan 2019,"Spend couple hours here with some of my balinese friend such a good idea. Lucky for us, because we still got sunset even rainy season in Indonesia. But it was sunny when we were there."
Pri,2 contributions,Dec 2018,"Beach was not crowded when we went during December 2018. However, the shower facilities after beach activities were not good. There was an old lady who can't speak English for the shower. We faced  lots of problems in having shower there. She can't explain things well."
haqsta,"Sydney, Australia",Jan 2019,"Coming from Oz, where we have so many glorious and clean beaches, many f Bali's beaches don't shine by comparison. Also compared to the clean beaches at Nusa Dua Seminyak falls short. At least the sand is raked every daya nd there is a real community vibe at sunset with many walkers with their dogs (yes as pets!!). The beach bars are not as glam as further up the beach with the immediate options feeling a bit dirty"
wayne j,"Perth, Australia",Jan 2019,"Looked forward to our walk down Double Six for the first time in ten years but after less than 10 minutes, decided to give it up because of the rubbish and pollution! So sad! What makes it worse, a couple of fires on the sand lit by the locals trying to dispose of what they can! Please visitors to Double Six...say no to plastic bags, straws and disposable cups. Only buy if you can just one BIG water bottle not 5 or six little ones each day and make sure you dont add to the problem!    "
Detritus,"Sydney, Australia",Feb 2018,The beach itself was really good. But it was very crowded.  We easily managed to get beers and chairs set up for us and then just sat back and enjoyed ourselves.There are so many places to eat along the side of the roads and we did try one of them.Getting there took a while due to traffic.
