Name,Country,Date,Content
Jesel Santos,Philippines,Oct 2019,"The road was terrible, but the view was worth the bumpiness and narrowness of the road. A bit scary if you’re on the top but once you see the photo you’ll feel relieve. I didn’t try to go down since i was so scared of the heights. "
Lövis G,21 contributions,Oct 2019,"The narrow path leading down to Kelingking Beach challenges you because it is very steep and I wouldn't recommend it for people who are afraid of heights, carry children or don't feel stable on their feet. But also the view from the top of the cliffs at the beginning is very impressive. Ingeneral, it is so rewarding to see the beach, it's thundering waves rolling up unto the sand and just relax in the beautiful white sand under the trees. There are locals selling refreshing drinks and some food which is really nice. You can't really swim there, though, due to the super strong current. Still, if you feel comfortable enough to hike down, you won't regret it!"
Karl Englhofer,Indonesia,Sep 2019,"Hey guys, watch out when you climb down. The climb is not that difficult, but all the other tourists make it dangerous! I went there at sunset. Made a big bonfire and stayed for the night! Milkyway, Shooting stars, waves, Monkeys around. Amazing solo experience. Oh...mind the waves. they took my fire and almost me at 3 am in the morning. So make sure you sleep close to the trees! There are is also a small cave. but i preferred the sky with the stars. :) "
traveljamo,"Watford, UK",Oct 2019,"Absolutely love this place, as soon as i laid eyes on this place it instantly took my breath away, I stood at the top for a good 10 minutes taking it all in.,i got there nice and early about 9 before the mass tourists got there and it was enjoyable, me and my girlfriend decided we would venture down the beach below and wowwww! what an experience it was, my girlfriend doesn't really like heights or hikes so she found it overwhelming, there are certain parts of the climb down which are vertical with big drops which she didn't like.... me on the other hand took it all in my stride so it really does depend who you are with and your fitness level, we got down in about 40 minutes and then spent 2 or so hours on the lovely beach below the waves are massive so only swim if you are confident and strong enough,ild say the climb up is harder than going down... mainly because the heat from the midday or afternoon sun, the amount of people coming down aswell at that time is greater so there's a lot of standing around waiting for people to pass on the tight trail down   there is a bamboo hand rail that goes all the way down, be careful tho in some places this isnt sturdy and its loose!overall I would give this place 9 put of 10,  just be prepared to work for paradise 💪💪"
paddlepop p,Singapore,Oct 2019,"We came around 10am and it's filled with tourists. Good to come earlier.There are various nice spots for photo taking... There will be queues around it. If u come with your tour guide, they will queue for u.The guide told us it will take 45mins to reach the beach.. At my speed I'll likely take 1.5hours... Hence, I gave up.. And the o it if u intend to spend some time swimming at the beach. There are eateries there.. Just make sure u get all u need before u make the long journey down. "
Jessica C,"Media, PA",Sep 2019,"By far, my favorite tour while in Bali. The view was the most beautiful setting I’ve ever seen. Definitely wear walking shoes. It’s not exactly a short walk, and if you plan on actually walking down to the beach area you’re going to wish you can comfortable shoes. Also make sure you have some cash. There are places to purchase water and snacks along the way, and you might need both after climbing the steps in the sun. Overall, amazing...breathtaking...don’t miss this. "
Teodora,"Bucharest, Romania",Oct 2019,Better off seeing the pictures from Instagram. The road there is very bumpy and dusty... would go again to Nusa Penida...
Larushca F,"Abu Dhabi, United Arab Emirates",Sep 2019,"This is one of the most beautiful places to see on nusa penida, it truly is as picture perfect as you see it on the internet. "
Bouy TorQue,"Pattaya, Thailand",Aug 2019,absolutely magical spot. It is very steep at times but slow n steady wins the race. Well worth the effort.The views will blow your mind. Great photos to be taken.
Traveler1234567890,8 contributions,Sep 2019,"The place is spectacular but the climb down to the beach is truly dangerous and takes 35min just to go down. If you plan to go down, do it well before sunset, wear proper shoes and carry enough water - and be really careful! There are some really narrow and steep sections in the trail. The views are great from the top too so you don’t miss too much if you decide to stay there :)Note that also this nature attraction has an entrance fee. "
