Name,Country,Date,Content
kyliebrown1,"Soldotna, AK",Feb 2019,canggu beach is much better than seminayk. but there is trash from time to time. but more clean. lots of surfers so it’s fun to watch them do their thing. black sand beach which we’ve never seen before. recommend canggu over seminayk beach 100% 
JGSingers,"Singapore, Singapore",Jan 2019,"I love waves, ocean, sea air, salt water.... But when I visited this beach was a festering pit of rubbish and plastic and river debris (including everything you could think of). Washed up on the sand, creek beds and circling around in the water. Did I swim? NO WAY. NOT ON YOUR LIFE. Hepatitis just waiting to happen....GROSS"
Omar H Ali,"Dubai, United Arab Emirates",Jan 2019,The beach is vibrant and cool with a good mix of crowd. Food and beverage options are great . All together great place to chill hand relax with a nice sunset view .
Ray,"Bali, Indonesia",Jan 2019,I do not like this beach to chill because is full of tourist and rubbish as well I just go there when I want to surf because I am not a champion.
Young-ish couple,28 contributions,Jan 2019,"This beach is amazing for surfers but not so great for non surfers. The local area is also quite cool as surfers are quite cool I supposeThe beach is nice but the waves are very strong, also there are is a lot of debris like large tree branches on the shore line being moved up and down by the wavesBeds are 50,000rp each and surf boards are 50,000rp for 2 hours. There are also loads of instructors if you want to learn to surfIf you want a nice peaceful beach steer clear of this one, however, this is a surfers paradise "
Raj0608,"Pune, India",Dec 2018,"If one loves surfing, this is the place to be. You can laze around on the white sand beach or can sleep on the decks on the beach and enjoy some mocktails or juices and can also read a book. A must visit"
spensterr,"Fort Collins, CO",Jan 2019,Canggu is a super popular surf beach. Some of the best breaks on the west side of the island...also great spot to catch a sunset and just enjoy watching the surfers tear it up. Beach does get a little tight once it's high tide and it is has gotten more and more dirty with litter since our last visit to Bali :( 
cterrantroy,"Chatswood, Australia",Jan 2019,"We went to Seminyak for the first time in 5 years on this trip and won't be back. The traffic and the people, it's busier than Kuta. Canggu on the other hand is brilliant, it's chilled, you can walk across the road without risking death, the beaches aren't covered in rubbish, you get the same great sunset, and there is heaps of good restaurants and accommodation. "
Surfingfamilyadventures,Michigan,Jan 2019,"I have no clue why anyone would ever go here.  We booked 11 days in Nusa Dua and then 11 days in Echo beach.  We left the next morning after arriving.  I have never seen a beach with more garbage and water that was so dirty.  The surf was nothing great either.  I have traveled around the world surfing and never seen more garbage on a beach.  I would not even go in the water.  Nicaragua and Costa Rica, California, Florida , Mexico all have cleaner nicer beaches.   We have three young children and this place is not kid friendly.  The kids have travelled to many third world countries and they even said this city is full of garbage.  The town of echo beach is full of trash.  Do not go here "
Margaret.Robinson,"Toronto, Canada",Dec 2018,"We were staying at jimbaran and we caugth a taxi to Canggu as we had been told from locals to go there.We paid 200k rupias (one way) and we spend almost 2 hours to arrive there due of the traffic.It absolutely didn't worth it!The black sand beach is small, crowded, and everything is overpriced. Kids could not swim because of the big waves.Went to an italian restaurant for lunch and it was just average and they only serves salad as a gluten free option (my husband is celiac)The worst thing happened when we tried to catch a taxi to back to our hotel. Local drivers are very rude and after a long bargain with a few drivers, we paid 450k rupias for the same trip that we paid only 200k in the morning!We only throw a day of our holiday...Definetely not a place to go!"
Eanna57,460 contributions,Dec 2018,Big beach with large waves and black sand. Not great for swimming but ideal for surfers. Do not were good shoes while walking on the beach!! Black sand sticks to and stains and I destroyed a very good pair so lesson learned. Many good bars and eateries to choose from but the beach is disappointing not least for the amount of rubbish that  accumulates and is left lying there without collection.
THOMAS V,"New Delhi, India",Nov 2018,"It has good view, it is a good place to spend the evening with your loved one. It's near the Aston Cungg Beach hotel."
Lee G,"Santorini, Greece",Dec 2018,"Cruising to the beach with a lady hanging on for dear life and your cocoNUTS  in the other hand AND CANggu beach with a  fantastic sunset dead ahead, nirvana is On the horizon! U can’t miss here my friends!"
Lily F,"Cygnet, Australia",Dec 2018,"The Canguu beach area is lovely with lots of surfers and friendly tourists/expats around, and the food/restaurant quality is great! So many areas to sit and eat and drink and watch the pretty sunset at about 630pm. The beach itself however is good if your a surfer but not fantastic for a peaceful swim. The ocean is very wavy with even the shallow waves packing quite a hit and it can be dangerous with strong tides. Wouldn’t recommend taking young children here. Beach can be a bit smelly sometimes too with small river channels coming into the beach along it."
sermar99,"Oakland Park, FL",Nov 2018,"Some times you find some garbage around and you have to cross some little creeks in your way, but it is worth it."
Nadine S,Germany,Nov 2018,Its my first beach i saw at bali. For me its avarage in comparison of Malaysia or Thailand... but i seems to be perfect to learn how to surf. 
Vicky,"Kochi (Cochin), India",Oct 2018,"Was here surfing over the weekend. This beach is clean, have a lot of restaurants nearby and a good view of the kuta."
Nikolaos G,2 contributions,Nov 2018,First time I experienced something like this .The waves are great and surfers look so cool but the Canggu beach is so disgusting.Full of plastic and dirt all over.I am surprised how people like to surf or lay down on this environmental crime.Possitive that I noticed some locals in green uniform try to clean the beach.So bad for Bali and Canggu
paragbpatel,"Vadodara, India",Nov 2018,very quite beach with lovely waves. clean beach with very good properties close by. had lovely time. 
Jordanne,"Dromore, UK",Nov 2018,Beach is clean to a certain extent--no rubbish lying around but dogs are free to wander about which means dog poop which is disgusting. We seen many dogs do this and their owners did not pick it up so always very careful were to walk.The beach has people selling water etc and cafes nearby for food. No toilet facilities. No hose to wash water from your feet. It is a lovely place to watch the sunset and a lot of surfers on the water
